icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
76d256,32.0,7.473,233.54,0.0,0
4d00dc,28.0,6.589,235.31,-0.27,0
4b15ed,20.0,4.628,231.41,0.0,0
0d10e3,28.0,5.84,208.57,0.0,0
86eb94,20.0,5.472,273.62,-9.14,0
39d315,20.0,4.379,218.95,0.0,0
4aca84,32.0,0.224,7.01,0.0,0
ac05b3,10.0,1.873,187.32,-6.86,0
abf480,20.0,0.842,42.08,4.19,0
01022f,32.0,7.37,230.31,0.0,0
7501e6,30.0,5.418,180.6,-4.83,0
507c8b,27.0,6.398,236.95,0.0,0
3c64a7,31.0,6.594,212.71,0.25,0
4b1808,20.0,2.503,125.15,-3.05,0
ada6ed,21.0,0.0,0.0,0.0,0
fake7250,20.0,8.043,402.17,0.63,1
a7d5e8,25.0,1.935,77.39,0.3,0
48ae06,20.0,5.232,261.62,-0.38,0
7804b1,20.0,4.253,212.67,11.05,0
0c21b6,12.0,13.062,1088.51,0.0,0
a2396e,30.0,6.879,229.29,0.0,0
a5bb17,29.0,6.941,239.35,0.0,0
44042f,20.0,4.176,208.8,0.0,0
880453,7.0,2.028,289.67,-1.09,0
48c229,24.0,4.256,177.35,15.24,0
4b1a26,20.0,4.278,213.92,0.0,0
88516c,20.0,3.854,192.71,-8.76,0
851c20,19.0,4.469,235.19,9.22,0
4866e0,30.0,7.073,235.76,-9.91,0
486954,28.0,6.192,221.15,0.0,0
70a8ee,20.0,1.641,82.06,5.71,0
a2ce05,20.0,5.093,254.63,0.0,0
fake7752,20.0,4.571,228.57,44.73,1
4caeb8,30.0,7.765,258.82,0.0,0
495246,31.0,4.728,152.52,0.0,0
ac3aa8,32.0,7.473,233.54,-12.38,0
4d208f,19.0,4.553,239.64,0.0,0
71c318,30.0,6.125,204.18,0.0,0
a466fc,36.0,0.0,0.0,0.0,0
a2465f,27.0,0.094,3.47,0.0,0
47c0d9,8.0,0.0,0.0,0.0,0
4d22af,20.0,5.174,258.68,0.0,0
c06a7a,32.0,2.877,89.9,0.0,0
c01ebb,30.0,6.876,229.19,0.0,0
3964e0,32.0,6.581,205.65,10.0,0
71011d,30.0,8.51,283.67,0.25,0
a1feea,30.0,0.0,0.0,0.0,0
39ceb2,27.0,5.865,217.21,0.0,0
4690e4,10.0,2.139,213.93,-0.76,0
80140b,9.0,1.542,171.29,8.47,0
ad79e8,32.0,7.003,218.84,0.0,0
4ca8e8,19.0,4.66,245.28,0.0,0
4cadcb,32.0,3.498,109.32,-4.05,0
40812d,20.0,5.059,252.93,0.0,0
86d6a4,10.0,1.927,192.73,9.91,0
a262ad,10.0,2.033,203.32,-14.48,0
a7f302,40.0,8.297,207.41,-0.19,0
8990a4,32.0,6.621,206.92,-9.29,0
300738,24.0,3.076,128.16,-6.99,0
a33eb1,32.0,6.513,203.54,7.38,0
c81e29,19.0,1.589,83.62,0.4,0
4bb265,32.0,6.89,215.31,0.0,0
4080e1,32.0,6.506,203.3,8.1,0
7802f2,1.0,0.235,235.17,0.0,0
8965fc,10.0,2.339,233.89,0.0,0
40666b,5.0,0.013,2.59,0.0,0
aacb16,27.0,1.287,47.68,-0.28,0
485061,24.0,5.586,232.77,4.76,0
4ab567,10.0,0.098,9.81,0.0,0
4077d3,30.0,8.096,269.88,0.0,0
781684,32.0,6.928,216.49,-5.0,0
abfdaf,24.0,0.104,4.33,0.0,0
4ab823,28.0,6.545,233.74,0.0,0
4a3123,18.0,3.773,209.6,0.0,0
7448a1,164.0,17.053,103.98,-4.69,0
485ecc,27.0,6.579,243.68,0.0,0
ad8fea,10.0,2.629,262.92,0.0,0
a0b333,30.0,6.893,229.78,-10.92,0
fake6827,15.0,354.029,23601.96,0.4,1
a4994f,30.0,5.771,192.38,0.25,0
a3e525,27.0,2.39,88.51,4.52,0
a149f1,10.0,1.104,110.43,-5.33,0
ac69fc,20.0,5.14,257.02,0.0,0
4cac0b,39.0,8.712,223.38,0.0,0
39d2b0,28.0,7.104,253.73,0.0,0
4bb0f4,31.0,7.166,231.17,0.0,0
a0d236,19.0,0.783,41.21,-3.21,0
060036,30.0,4.405,146.85,9.91,0
a55b7a,30.0,5.379,179.31,-11.68,0
ab4840,27.0,6.647,246.17,0.0,0
a29278,10.0,0.795,79.45,0.0,0
fake2088,15.0,297.968,19864.54,4.2,1
a3a9eb,20.0,4.612,230.59,0.0,0
85e27c,24.0,4.754,198.07,-8.89,0
4892c8,24.0,4.938,205.76,0.0,0
471f3e,20.0,4.077,203.84,-0.38,0
39e691,19.0,2.239,117.82,12.43,0
888098,19.0,4.566,240.32,4.81,0
780052,32.0,5.987,187.1,0.0,0
fake8179,15.0,2.907,193.78,202.23,1
4868b9,32.0,7.173,224.16,0.0,0
151dd7,31.0,0.0,0.0,0.0,0
a11ba0,30.0,8.27,275.68,-0.25,0
4cadfd,10.0,1.911,191.08,-4.57,0
ac2c33,32.0,7.32,228.76,0.0,0
fake3128,15.0,5.265,350.98,3.18,1
471db6,13.0,2.445,188.05,0.0,0
7504ed,33.0,1.154,34.96,-0.69,0
47bf9d,10.0,1.704,170.38,9.14,0
846d80,30.0,5.407,180.23,5.84,0
4d22ab,18.0,0.212,11.79,0.0,0
151e64,10.0,2.325,232.5,0.0,0
8014e4,10.0,1.381,138.07,6.1,0
738064,19.0,4.286,225.6,0.0,0
fake5297,20.0,4.078,203.9,57.82,1
ac4210,31.0,3.769,121.58,0.0,0
4d200c,31.0,7.39,238.39,0.0,0
7c4a53,40.0,0.0,0.0,0.0,0
a73410,30.0,0.289,9.64,0.0,0
a50a88,20.0,4.509,225.46,0.0,0
ac9e4e,11.0,0.567,51.55,0.69,0
42441f,30.0,7.507,250.22,0.0,0
47880f,20.0,1.633,81.66,-4.57,0
c02ec7,19.0,4.281,225.31,-0.4,0
4070e4,33.0,4.451,134.88,12.24,0
c05858,24.0,3.411,142.14,-5.72,0
39d300,30.0,1.898,63.27,-3.3,0
c04e70,29.0,1.019,35.13,0.0,0
4d22b8,32.0,7.86,245.61,-0.48,0
adb476,20.0,4.087,204.35,-4.19,0
e80048,13.0,2.98,229.21,0.0,0
ac5041,30.0,4.464,148.8,17.78,0
44cdc9,20.0,4.589,229.45,0.0,0
4bb86a,31.0,7.539,243.21,-4.92,0
4aca46,10.0,1.907,190.71,10.67,0
7c492b,33.0,5.554,168.29,10.39,0
c81e2c,27.0,6.408,237.34,-5.93,0
452026,27.0,4.994,184.96,0.0,0
80174d,10.0,2.037,203.69,10.67,0
484f73,20.0,4.259,212.94,-9.53,0
fake6710,25.0,10.297,411.87,-3.91,1
7c802e,20.0,2.041,102.05,4.19,0
a26ba5,10.0,0.245,24.52,0.0,0
407574,23.0,1.75,76.08,10.27,0
c81959,29.0,3.724,128.43,-6.31,0
34469a,20.0,4.073,203.64,0.0,0
486484,20.0,5.08,254.0,0.0,0
4bb86e,32.0,7.817,244.27,0.0,0
a10970,31.0,6.946,224.05,0.25,0
4d010b,20.0,5.281,264.07,0.0,0
4b18bb,10.0,2.109,210.89,0.0,0
a51b58,10.0,2.373,237.32,0.0,0
abe579,32.0,0.018,0.55,0.0,0
8016a7,30.0,3.528,117.6,0.0,0
440425,24.0,4.618,192.42,-6.35,0
7cb066,32.0,3.608,112.74,11.91,0
4bcdab,20.0,3.924,196.22,0.0,0
a6d00b,10.0,1.49,148.96,0.0,0
75045a,30.0,5.404,180.13,6.1,0
fake1807,25.0,5.319,212.78,241.5,1
3964e1,24.0,4.916,204.83,0.0,0
06a2ed,19.0,4.972,261.67,0.4,0
484506,32.0,7.804,243.89,6.91,0
c04fd4,28.0,1.386,49.51,-0.54,0
8963e5,32.0,10.904,340.75,14.29,0
fake2915,20.0,4.347,217.36,59.39,1
ac89ff,20.0,1.996,99.78,-6.86,0
471f6f,27.0,5.575,206.48,0.0,0
fake9447,20.0,327.959,16397.96,-0.73,1
8966c4,20.0,5.048,252.38,0.0,0
47a218,30.0,5.483,182.78,18.54,0
39c902,20.0,1.625,81.24,0.38,0
adcca6,32.0,7.28,227.5,4.76,0
4ba948,32.0,8.339,260.58,0.0,0
7cf452,30.0,0.193,6.42,0.0,0
a7486a,20.0,4.765,238.24,0.0,0
a2a3b5,30.0,7.824,260.8,2.54,0
852539,32.0,1.798,56.18,-0.95,0
4ca622,32.0,4.728,147.76,-6.43,0
7c77e4,18.0,2.465,136.96,0.0,0
a4ce24,27.0,1.15,42.61,3.67,0
7c6aec,30.0,4.711,157.02,-8.13,0
485343,27.0,6.474,239.79,0.0,0
a3e07a,31.0,7.596,245.03,0.0,0
801534,20.0,2.636,131.8,0.0,0
50020a,24.0,2.219,92.47,7.62,0
7395c0,20.0,1.46,73.02,0.38,0
fake8973,25.0,9.343,373.74,4.19,1
ab86f0,24.0,1.052,43.84,-1.9,0
fake6787,20.0,351.274,17563.68,3.42,1
407e60,20.0,0.057,2.87,0.0,0
7c2ac0,24.0,4.508,187.83,0.0,0
aa26e7,24.0,3.076,128.17,0.63,0
fake5572,25.0,9.056,362.26,-1.81,1
a99b83,27.0,5.892,218.2,-13.55,0
48e9f4,19.0,3.029,159.44,5.21,0
344195,19.0,4.191,220.6,0.0,0
7c331f,19.0,1.277,67.21,4.01,0
a32fd5,21.0,3.653,173.96,-7.26,0
fake2539,25.0,5.499,219.96,46.25,1
fake2191,20.0,3.942,197.08,184.07,1
ad57d9,24.0,1.142,47.57,-0.32,0
440033,31.0,5.593,180.41,0.0,0
fake6317,25.0,253.444,10137.77,-3.48,1
a356f6,21.0,0.0,0.0,0.0,0
a2ca64,19.0,5.436,286.1,-0.4,0
fake2579,20.0,159.753,7987.63,-3.47,1
aae5a9,35.0,0.01,0.28,0.0,0
86d222,18.0,2.62,145.56,-2.54,0
fake4673,15.0,5.947,396.5,4.62,1
888098,11.0,2.345,213.16,3.46,0
739597,32.0,1.514,47.33,0.0,0
fake2852,20.0,4.618,230.89,162.49,1
4d2145,28.0,5.927,211.69,-0.27,0
a77dae,19.0,4.257,224.07,0.4,0
342397,30.0,7.055,235.15,0.0,0
060036,27.0,5.088,188.43,5.36,0
4b8507,31.0,1.821,58.76,-0.49,0
a1db3a,19.0,3.824,201.28,12.83,0
45c86c,20.0,1.804,90.21,9.14,0
c0583f,24.0,6.453,268.88,0.0,0
34610f,30.0,7.182,239.4,0.0,0
4d2214,28.0,6.228,222.42,0.0,0
abaaa8,28.0,2.552,91.16,-5.44,0
888156,20.0,3.415,170.77,11.05,0
3c4b2a,24.0,3.161,131.73,-0.32,0
fake4352,15.0,5.434,362.29,-0.49,1
fake5459,25.0,5.087,203.48,134.05,1
a7f302,30.0,7.126,237.54,0.25,0
392ae7,19.0,4.611,242.7,0.0,0
a874a4,35.0,0.0,0.0,0.0,0
4bab25,28.0,6.605,235.88,7.89,0
4baa8c,27.0,6.204,229.78,-0.28,0
8015f3,26.0,0.0,0.0,0.0,0
4067f0,20.0,4.11,205.48,10.67,0
3950ce,10.0,2.264,226.37,9.91,0
ac24e4,20.0,4.582,229.11,0.0,0
47a185,32.0,8.082,252.56,2.38,0
80073d,30.0,7.761,258.7,-0.25,0
8014ef,19.0,1.161,61.13,0.0,0
4bc899,19.0,4.717,248.27,0.0,0
4d208f,21.0,4.894,233.04,0.0,0
fake9373,15.0,5.265,350.99,-2.84,1
4d0113,24.0,4.182,174.25,-7.3,0
4ca303,20.0,4.261,213.07,0.0,0
4692d4,10.0,2.057,205.75,0.0,0
0d0984,30.0,4.608,153.59,-4.06,0
0d0ac8,9.0,1.907,211.85,0.85,0
440549,30.0,5.797,193.22,8.13,0
a7f684,10.0,0.045,4.53,0.0,0
0c21b9,10.0,2.187,218.74,0.0,0
39de47,24.0,4.982,207.58,-3.49,0
a10fe8,19.0,4.86,255.81,0.0,0
fake3798,20.0,6.88,343.99,-3.51,1
fake5680,25.0,5.976,239.04,62.04,1
75045a,24.0,3.258,135.74,3.17,0
fake9856,20.0,3.661,183.04,123.77,1
fake6204,20.0,273.877,13693.85,3.55,1
70a8ee,19.0,1.266,66.63,2.41,0
aa8051,11.0,0.0,0.0,0.0,0
fake7408,20.0,325.552,16277.62,1.43,1
fake6409,15.0,2.735,182.34,195.77,1
7cfa33,20.0,2.844,142.19,0.0,0
4bb2a5,20.0,4.522,226.1,0.0,0
3007f2,27.0,2.66,98.5,0.0,0
3451d3,27.0,5.429,201.07,-12.14,0
3c6475,19.0,4.446,234.01,0.0,0
46b8b4,31.0,2.13,68.69,-3.69,0
4b1a5f,19.0,4.085,215.0,0.4,0
502ce4,10.0,0.875,87.49,-5.33,0
a20621,13.0,3.508,269.87,0.0,0
fake9694,15.0,2.73,182.0,192.7,1
ab4eeb,10.0,1.85,185.01,10.67,0
aa7dad,30.0,7.596,253.18,-18.8,0
7c7ab3,19.0,4.101,215.87,0.0,0
4cad93,23.0,5.346,232.43,-0.33,0
a992e4,31.0,0.0,0.0,0.0,0
a6810d,20.0,4.221,211.06,-0.38,0
4baaca,9.0,2.217,246.28,0.0,0
4bb0e2,20.0,4.842,242.08,0.0,0
7804e9,31.0,6.143,198.17,6.15,0
010206,10.0,2.251,225.08,0.0,0
0c217c,31.0,6.888,222.18,-4.92,0
801580,24.0,2.772,115.51,11.11,0
502d5d,28.0,0.0,0.0,7.89,0
347259,10.0,2.8,280.03,0.0,0
71c318,31.0,6.3,203.22,0.0,0
4b1a27,19.0,3.679,193.61,-17.65,0
89659b,20.0,4.823,241.16,0.0,0
ab538b,21.0,1.98,94.27,0.0,0
48c1a9,24.0,4.504,187.67,0.0,0
40653e,31.0,3.532,113.92,0.25,0
a37a02,10.0,2.293,229.28,0.0,0
40643a,32.0,6.934,216.69,6.19,0
4ca624,30.0,3.894,129.79,-8.13,0
fake6000,25.0,10.145,405.79,4.47,1
c06c4e,20.0,5.137,256.87,0.0,0
4d2303,30.0,0.013,0.42,0.0,0
7808d5,30.0,3.381,112.69,7.11,0
a445ef,20.0,5.001,250.04,5.71,0
4ac9f0,20.0,3.327,166.37,-6.48,0
702f05,20.0,0.285,14.23,0.0,0
801595,27.0,6.253,231.59,0.0,0
ac3053,20.0,5.004,250.2,0.0,0
fake3252,15.0,244.795,16319.68,-0.11,1
4bb86e,20.0,4.528,226.39,0.0,0
abbb24,20.0,4.635,231.75,0.0,0
76b455,33.0,6.79,205.74,0.0,0
4d225a,23.0,5.868,255.14,0.0,0
ac86af,20.0,4.16,207.99,0.0,0
a1d873,27.0,2.447,90.62,-0.85,0
fake8695,20.0,6.738,336.89,-3.97,1
fake4867,15.0,5.656,377.1,0.0,1
48c2b8,27.0,6.155,227.96,0.0,0
fake1393,20.0,4.355,217.75,54.33,1
a18504,11.0,2.586,235.1,0.69,0
fake4460,20.0,258.85,12942.51,-1.6,1
aa7b33,24.0,2.061,85.89,-4.44,0
880845,9.0,2.236,248.49,-0.85,0
4d232c,32.0,6.298,196.82,0.0,0
06a09e,19.0,4.138,217.79,6.02,0
a0ed6e,27.0,6.222,230.45,0.28,0
a2b7f5,20.0,4.276,213.81,0.0,0
ac4237,31.0,6.878,221.87,0.25,0
45d065,10.0,1.906,190.55,9.91,0
39d315,28.0,6.187,220.96,0.0,0
800c6d,19.0,2.479,130.46,6.02,0
e49590,19.0,4.363,229.63,0.0,0
781c44,32.0,4.746,148.31,13.1,0
a5b59d,31.0,7.078,228.31,-0.25,0
706058,20.0,3.386,169.3,0.0,0
fake1500,25.0,162.46,6498.39,-2.13,1
4a29f9,19.0,3.618,190.44,9.22,0
ac5a94,30.0,5.128,170.95,-8.64,0
4b193a,20.0,4.89,244.49,-5.33,0
fake4580,25.0,9.489,379.55,4.7,1
aa44d0,32.0,10.455,326.73,0.0,0
4d2241,20.0,5.566,278.28,8.76,0
fake5634,20.0,4.091,204.53,163.99,1
fake3820,25.0,5.901,236.06,139.55,1
fake2692,15.0,2.781,185.38,56.63,1
ab84c9,10.0,2.415,241.55,0.0,0
c04ff7,20.0,0.0,0.0,0.0,0
461f6d,32.0,0.0,0.0,0.0,0
7c28f4,27.0,0.812,30.08,-7.62,0
7c7aef,30.0,1.946,64.87,-3.3,0
495214,20.0,4.146,207.3,0.0,0
a95c06,30.0,5.538,184.59,-3.05,0
39de40,30.0,5.008,166.94,14.99,0
896690,23.0,0.0,0.0,2.32,0
fake3534,15.0,2.784,185.62,154.81,1
80159c,22.0,3.696,167.99,15.93,0
abadd6,20.0,4.17,208.49,-1.9,0
4bb282,20.0,4.545,227.27,0.0,0
406591,10.0,2.798,279.78,0.0,0
4bccba,30.0,7.547,251.56,8.13,0
780a7a,16.0,0.0,0.0,0.0,0
406f72,32.0,9.18,286.89,-0.24,0
8a08d8,20.0,4.673,233.64,0.0,0
ae04f2,21.0,0.0,0.0,0.0,0
394c0c,10.0,0.84,84.03,7.62,0
a73410,32.0,0.126,3.93,0.0,0
ac3e13,24.0,3.7,154.19,11.75,0
894097,30.0,6.854,228.46,-8.89,0
a23a27,20.0,1.034,51.71,0.38,0
4bb0e8,19.0,4.791,252.15,6.02,0
c8276c,32.0,4.807,150.21,0.24,0
4bb2ab,20.0,3.689,184.47,14.48,0
4b17de,25.0,0.0,0.0,0.0,0
a5269c,16.0,0.82,51.27,0.0,0
506d8b,10.0,1.67,166.98,-3.05,0
c07fbb,20.0,4.887,244.34,0.0,0
8990ba,33.0,6.756,204.73,0.23,0
7c42f9,32.0,1.895,59.21,0.71,0
440198,19.0,4.061,213.73,-5.61,0
4d200d,10.0,1.874,187.43,0.0,0
46d0a3,30.0,6.705,223.51,0.0,0
478747,30.0,1.857,61.89,0.0,0
896118,9.0,2.369,263.27,0.0,0
440631,31.0,3.919,126.43,19.17,0
a6b7ec,32.0,6.841,213.77,7.62,0
a2e9fd,20.0,5.024,251.2,0.0,0
abb3be,19.0,4.963,261.22,0.0,0
fake6109,15.0,2.702,180.12,58.99,1
abc478,27.0,6.469,239.61,0.0,0
a4503d,27.0,6.429,238.12,7.06,0
fake6244,25.0,9.442,377.68,-0.06,1
4d2286,43.0,7.411,172.36,-5.49,0
400776,30.0,4.657,155.23,-15.24,0
a6a347,19.0,0.035,1.82,0.0,0
a2c992,20.0,0.223,11.15,0.0,0
4aca82,10.0,0.017,1.69,0.0,0
78922f,30.0,8.005,266.84,0.0,0
c81d9d,32.0,5.357,167.4,15.95,0
fake3578,25.0,5.664,226.56,186.94,1
ac00b1,20.0,0.0,0.0,0.0,0
3c65c7,20.0,4.604,230.19,0.0,0
4caa5a,24.0,5.2,216.67,1.91,0
4d2212,10.0,2.094,209.4,-4.57,0
861b47,19.0,3.316,174.53,9.22,0
46b8ad,32.0,6.138,191.81,14.05,0
ac5746,31.0,0.315,10.17,0.0,0
aa01de,20.0,4.907,245.35,0.0,0
ad4cf2,32.0,7.593,237.28,0.0,0
750586,30.0,5.786,192.87,9.4,0
4caa61,30.0,6.424,214.13,1.78,0
4bb1a2,30.0,0.0,0.0,0.0,0
a2a3b6,31.0,4.598,148.33,10.57,0
899028,6.0,0.843,140.44,0.0,0
fake8851,25.0,4.909,196.37,141.0,1
300738,20.0,2.211,110.57,-2.67,0
50020a,28.0,2.5,89.27,8.16,0
4ab555,30.0,3.944,131.47,-5.08,0
0ac9e1,20.0,3.535,176.75,4.19,0
4d20ed,11.0,2.41,219.1,11.08,0
fake6157,25.0,5.802,232.09,45.52,1
896480,26.0,6.531,251.17,0.0,0
7c0251,30.0,1.584,52.81,-1.02,0
8880dc,31.0,7.516,242.44,0.0,0
4ca27b,32.0,2.988,93.37,7.86,0
4cad0f,20.0,5.014,250.7,4.19,0
84091b,18.0,4.505,250.27,-2.96,0
ac3f7d,35.0,0.0,0.0,0.0,0
47808c,24.0,2.5,104.18,0.0,0
a7615f,29.0,0.0,0.0,0.0,0
343046,32.0,6.657,208.02,0.0,0
fake9806,25.0,9.246,369.85,-1.41,1
ac81d2,21.0,0.09,4.28,0.0,0
4bccae,27.0,6.202,229.69,0.0,0
8991e2,39.0,0.361,9.26,0.0,0
7c2d95,20.0,1.938,96.9,-1.14,0
800be7,20.0,4.648,232.39,0.38,0
7c6b9b,31.0,1.932,62.31,-0.74,0
a20053,30.0,8.48,282.66,0.25,0
a7cade,19.0,0.853,44.91,-0.4,0
a077c5,9.0,0.411,45.72,0.0,0
8990f2,35.0,4.1,117.15,0.0,0
fake3915,15.0,293.806,19587.04,0.71,1
a39fb7,33.0,7.684,232.85,0.0,0
c8243a,32.0,7.769,242.79,3.1,0
4bab2d,30.0,3.639,121.29,-3.81,0
fake1867,25.0,338.617,13544.66,0.87,1
899123,22.0,4.692,213.28,0.0,0
3461ce,24.0,1.531,63.8,-2.54,0
502d65,33.0,0.0,0.0,0.0,0
780d73,15.0,0.0,0.0,0.0,0
abc478,31.0,7.255,234.02,0.0,0
407af2,27.0,2.922,108.22,-8.47,0
48455d,30.0,4.628,154.28,16.0,0
fake7917,20.0,4.796,239.79,148.5,1
c025d2,32.0,2.524,78.88,-4.05,0
502cc8,32.0,8.454,264.18,-9.53,0
4079cc,10.0,2.096,209.63,-10.67,0
fake5703,20.0,6.87,343.49,-1.18,1
a09cfe,30.0,0.0,0.0,0.0,0
a05648,20.0,5.081,254.06,0.0,0
ab6851,20.0,4.576,228.78,0.0,0
4a52e7,19.0,0.816,42.96,-0.4,0
7c7884,31.0,5.992,193.29,11.31,0
fake8775,25.0,9.378,375.13,-1.56,1
461fa1,30.0,6.613,220.42,0.0,0
a50a88,30.0,6.75,225.01,0.25,0
4bb205,30.0,7.452,248.41,0.25,0
c8243a,30.0,7.269,242.31,-0.25,0
fake1757,25.0,4.616,184.65,63.7,1
4072c7,86.0,0.0,0.0,0.0,0
3c1459,30.0,6.306,210.19,-7.62,0
c01a72,20.0,5.232,261.61,0.0,0
471fae,19.0,4.568,240.43,0.0,0
c06aab,31.0,7.681,247.79,0.0,0
fake6610,20.0,4.728,236.41,46.86,1
4b1a2f,19.0,4.618,243.06,0.0,0
e80478,75.0,16.491,219.88,-0.1,0
fake2815,25.0,204.583,8183.34,-2.55,1
3c6427,19.0,4.798,252.51,0.0,0
33fddd,27.0,2.575,95.35,3.39,0
782331,30.0,7.448,248.25,-0.51,0
008dee,19.0,4.036,212.41,-9.22,0
4cadf5,26.0,5.922,227.78,7.33,0
7cf460,35.0,0.213,6.09,0.0,0
c822c6,27.0,2.135,79.08,0.0,0
88821d,31.0,7.413,239.14,0.25,0
fake9101,15.0,358.312,23887.47,4.83,1
71c255,30.0,6.573,219.1,-6.86,0
151fd1,30.0,5.231,174.35,-5.33,0
780f3d,27.0,5.277,195.45,0.0,0
fake2756,20.0,282.006,14100.32,-3.92,1
fake3940,15.0,5.543,369.53,-4.53,1
484557,32.0,7.206,225.19,0.0,0
488182,29.0,6.16,212.41,0.0,0
48c2a2,32.0,5.721,178.78,10.72,0
4c0179,10.0,1.396,139.59,0.0,0
4ba94e,20.0,5.405,270.23,0.0,0
a6bd78,20.0,4.32,216.02,0.38,0
fake6234,20.0,7.716,385.79,0.89,1
7c6db6,32.0,6.873,214.77,0.24,0
4bb863,11.0,2.515,228.63,0.0,0
fake3481,25.0,5.443,217.71,43.13,1
a0b550,10.0,2.464,246.37,0.0,0
c819e0,10.0,1.004,100.43,0.0,0
fake2645,25.0,5.077,203.09,58.22,1
3c4a21,11.0,2.176,197.85,0.0,0
485ecc,28.0,6.888,246.02,0.0,0
34745a,27.0,4.888,181.03,12.7,0
780780,10.0,2.111,211.15,-5.33,0
a445ee,20.0,3.761,188.05,-9.91,0
a1bf3a,31.0,6.617,213.46,-12.29,0
a52898,32.0,7.752,242.25,0.24,0
4bb84c,31.0,7.744,249.81,0.0,0
750466,28.0,2.222,79.34,-3.81,0
8964cf,24.0,5.367,223.64,0.0,0
781329,20.0,2.939,146.94,-2.67,0
aa360c,20.0,0.934,46.71,0.0,0
fake6384,25.0,10.364,414.57,4.26,1
4869c1,31.0,7.181,231.66,0.0,0
a44962,31.0,7.423,239.46,0.0,0
440610,30.0,6.018,200.6,0.0,0
3c4b2c,30.0,8.225,274.18,0.0,0
4caeb8,25.0,6.041,241.64,0.0,0
4ca622,21.0,2.658,126.59,-2.54,0
485a32,30.0,2.458,81.93,10.16,0
fake5075,25.0,4.83,193.19,207.26,1
44d1b3,10.0,2.428,242.83,0.0,0
fake1139,20.0,3.938,196.91,165.06,1
aa6ac0,30.0,4.038,134.6,-0.25,0
7c7fd9,35.0,0.0,0.0,0.0,0
3c658e,30.0,5.207,173.57,-12.95,0
a03367,11.0,0.129,11.68,-1.39,0
ab2056,10.0,0.538,53.84,0.0,0
4bb573,31.0,7.48,241.28,0.0,0
502cce,12.0,0.0,0.0,0.0,0
3c49d5,31.0,6.248,201.55,0.0,0
a36636,20.0,1.786,89.32,11.81,0
78160e,32.0,7.336,229.24,0.24,0
fake9228,25.0,8.656,346.24,1.23,1
fake5453,20.0,7.608,380.41,4.85,1
a07b9a,30.0,2.017,67.23,0.0,0
ac5a73,32.0,7.316,228.62,-5.24,0
c1e5a3,26.0,0.138,5.32,0.0,0
4d00d6,20.0,2.783,139.14,7.62,0
a14ad4,32.0,7.274,227.31,5.72,0
a684c4,30.0,7.189,239.63,0.0,0
ad9df4,33.0,6.616,200.47,-0.23,0
7c7a46,30.0,6.751,225.02,9.14,0
8966ce,28.0,552.108,19718.13,0.0,0
39348e,10.0,1.933,193.3,10.67,0
fake6809,25.0,9.785,391.39,-4.45,1
344696,31.0,6.317,203.77,16.96,0
4b17f9,10.0,1.618,161.82,13.72,0
344099,20.0,3.683,184.13,11.81,0
34660f,28.0,6.338,226.35,0.0,0
fake8291,25.0,4.956,198.25,50.5,1
a64e2a,20.0,4.213,210.64,0.0,0
c01a7d,20.0,5.444,272.22,0.0,0
515309,20.0,4.564,228.2,0.0,0
502cc6,33.0,0.0,0.0,0.0,0
4cadbd,31.0,6.481,209.06,0.0,0
ab148e,30.0,8.059,268.63,-0.25,0
abe40a,32.0,7.241,226.28,-0.24,0
fake7351,15.0,219.341,14622.72,-2.14,1
a4c7a8,20.0,1.006,50.31,0.38,0
3c670d,20.0,5.365,268.27,0.0,0
ad00e3,32.0,5.808,181.51,-6.43,0
8681ba,19.0,1.656,87.17,-3.21,0
4ca6fc,36.0,0.103,2.87,0.0,0
aae1ea,20.0,4.605,230.25,-9.91,0
440605,10.0,1.997,199.66,0.0,0
fake9780,15.0,4.906,327.06,2.33,1
748051,31.0,5.536,178.59,8.6,0
4bc8d6,29.0,5.968,205.8,-6.57,0
a2db21,30.0,2.584,86.15,-4.57,0
88084f,24.0,4.674,194.77,-3.81,0
a11bc8,27.0,7.185,266.12,0.0,0
abf5b7,32.0,3.207,100.23,0.0,0
ad81cf,32.0,1.868,58.38,-0.24,0
4d00dc,20.0,4.791,239.53,0.0,0
7c5e06,27.0,3.176,117.64,0.0,0
fake9850,15.0,222.008,14800.54,1.9,1
4bcdb6,22.0,4.019,182.67,9.01,0
896480,29.0,9.63,332.08,0.0,0
a143c6,32.0,2.868,89.61,-5.0,0
fake8224,25.0,5.358,214.31,178.15,1
4864ea,20.0,0.748,37.38,0.0,0
300558,32.0,7.465,233.28,0.0,0
73806d,30.0,6.794,226.48,0.0,0
484f18,20.0,0.275,13.77,0.0,0
7c802e,28.0,2.765,98.75,7.35,0
a74679,30.0,6.696,223.22,0.0,0
44d1a7,24.0,5.744,239.35,0.0,0
7c7aa6,28.0,6.507,232.4,0.27,0
4d20bc,10.0,1.53,153.01,16.0,0
4d200c,10.0,2.418,241.85,0.0,0
3c4a21,20.0,4.128,206.38,0.0,0
80145c,21.0,5.116,243.61,0.0,0
7cc642,30.0,1.387,46.22,2.79,0
780f2e,20.0,57.744,2887.19,-23.24,0
ac71ad,31.0,7.86,253.56,-4.92,0
3444cc,9.0,1.196,132.89,13.55,0
a7de30,29.0,0.403,13.9,0.26,0
896407,30.0,7.872,262.39,0.0,0
